id,input_text,target_text
a8b23420-f2b3-4faf-a22f-a03265116663,The product exceeded my expectations.,The product was better than expected.
7f19f49a-3a92-4599-abaa-6d0ae3f51f1b,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
091a311d-3855-4442-836e-d0a8b5617ee6,I am planning to travel next month.,I am planning to travel next month. It was a memorable experience overall.
7001db9e-4726-423a-bbc6-c3560e84a5b5,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
073c31d4-06ca-4892-84a1-089e9a65d532,The food in that restaurant was delicious.,The food in that restaurant was delicious
7a81df1a-decc-4856-ad4d-b161cc9932d0,The weather is cold and gloomy today.,The weather is cold and gloomy today
328a5ab8-772a-425b-b76b-58f07658b143,I am planning to travel next month.,I am planning to travel next month. It was a memorable experience overall.
ed39ee9b-1ce0-4757-b87f-e219d0d5a6c2,The product exceeded my expectations.,The product exceeded my expectations.
b07c9508-1474-44bd-b6fb-87e9b2a6a776,The product exceeded my expectations.,"In summary, The product exceeded my expectations."
65626834-5864-4f69-b384-a413482507df,The weather is cold and gloomy today.,The weather is cold and gloomy today. It was a memorable experience overall.
55347fd2-6d80-49c5-ab24-d46dbb2b914e,He bought a new phone yesterday.,He bought a new phone yesterday
1bf71096-0a5e-47f4-bb91-9259d43cb090,The weather is cold and gloomy today.,The weather is cold and gloomy today.
ec96eff2-fc68-404d-ba3f-5754ba783464,The food in that restaurant was delicious.,The food in that restaurant
59671bac-f338-4e1e-b781-ced4d61c1894,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
fff4d3c7-b91f-42da-a582-3ccce015de4c,The weather is cold and gloomy today.,The weather is cold and
6e40a394-a671-4fba-a483-6e43cb1aebef,She completed her assignment on time.,She completed her assignment on
b680e28f-2df7-4d10-9d90-242aef867584,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
cfe07479-6df3-4855-88dc-0b6b29303b64,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
9f209a9d-d2f9-4098-94d9-26d4e8d7c819,She completed her assignment on time.,She completed her assignment on time
36172f0c-d11d-4681-aaa3-213a3cc90a7e,The laptop battery drains very quickly.,The laptop battery drains very
9632b000-50f6-41e3-94a3-6411b372f136,I need help with my machine learning project.,I need help with my machine learning project.
133af46a-03d9-4f27-ae63-0f59aa933cfe,The weather is cold and gloomy today.,The weather is cold and gloomy today. This happened recently and I felt it was worth mentioning.
7e70d081-aee5-48a1-82d9-6797b77b3d27,The service at the hotel was terrible.,The service at the hotel was terrible
746817f6-8b64-43e6-8bdd-32071737749c,I am planning to travel next month.,I am planning to travel next month.
7f9b9348-9a7f-4d28-83e9-88d013499dc4,The food in that restaurant was delicious.,The food in that restaurant
4e414c9c-4843-4588-9377-57d7bdfa3ba5,She completed her assignment on time.,"In summary, She completed her assignment on time."
0f8c9e6b-586e-44db-bb32-c8f06adfc811,She completed her assignment on time.,"In summary, She completed her assignment on time."
3e8ee894-ec1e-4e93-89d8-ba5fe89d5f3c,I need help with my machine learning project.,I need help with my machine learning project.
33492a66-8245-48d0-8ce8-91be90b99ca5,The product exceeded my expectations.,The product was better than expected.
29251d47-619e-46a8-aa45-8d10c1c98616,I need help with my machine learning project.,I need help with my machine learning project
013ce849-d7f4-463a-b97a-f1d7640dc2a8,He bought a new phone yesterday.,He bought a new phone yesterday.
f73437b3-aacc-4368-b5bf-49dae6d88392,The service at the hotel was terrible.,The service at the hotel was really super bad.
507b1f8a-0d5e-4c7a-a0f5-5369255136cc,He bought a new phone yesterday.,He bought a new phone yesterday.
bd6f27f7-7e8b-4147-9509-7c8ec6b0fe88,He bought a new phone yesterday.,He bought a new phone yesterday.
9c2ce7af-ea3e-4028-9714-fca0f8af08a0,He bought a new phone yesterday.,He bought a new phone yesterday
0ba961b8-c45d-4f70-b3b7-c3894eb62c17,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
7bd945c6-4c9b-4887-bf9f-56c6a81a7f7e,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
86b14900-cde3-4fd7-b7f3-b070aec65033,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
9796b3bc-1b3c-4f08-a886-e18ed84a3ba3,The movie was fantastic and enjoyable.,"In summary, The movie proved to be fantastic and enjoyable."
7aa8f33e-c750-48eb-bc17-ae24ba831a39,The weather is cold and gloomy today.,The weather is cold and gloomy today.
eeab15cd-b88a-461f-860f-ab1326959461,I am planning to travel next month.,I am planning to travel next month
a4dd3e99-f1ba-45ed-b30e-431953cb51ae,She completed her assignment on time.,She completed her assignment on time.
1ded122a-c21b-4f47-8946-c15f8d790709,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
47384d9b-b55f-4c3d-964c-fde428ecf627,I need help with my machine learning project.,I need help with my machine learning project
84ed0cf0-0443-4909-8397-4d1ef05c297d,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
6b0ea09a-ca55-4067-b9da-cd976650a560,The product exceeded my expectations.,The product exceeded my expectations.
eb2f0f56-8e0c-4fa2-b2c7-cc1a1b0141da,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
67c95cb5-cd66-42a0-a5e0-6f6ff4d699a5,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
5146a382-b814-4c62-825e-b629b507dd8a,She completed her assignment on time.,She completed her assignment on time.
043bc212-7f64-48d7-b111-ba7573f41c53,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
66474d35-2191-4094-916b-34d7e61b111b,The product exceeded my expectations.,The product exceeded my expectations
ee2002d0-e69d-439c-8356-897e597bc6fa,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
a687ec3c-8dd8-4e7f-a709-9d0abc0ed0c5,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
e7dab56b-b48f-4f4a-a5e3-cc84b682b7f4,He bought a new phone yesterday.,He bought a new phone yesterday.
1b9456da-c51e-4117-98a6-ab9953929f22,I need help with my machine learning project.,I need help with my
43dba746-1c4f-43f0-8d5e-364263cf92cb,The weather is cold and gloomy today.,The weather is chilly and dark today.
a2f6e084-dc65-4893-9994-fed622eabe5f,The food in that restaurant was delicious.,The food in that restaurant was delicious. This happened recently and I felt it was worth mentioning.
6afaf9de-4695-44b4-ad4f-a94fecb06fb5,He bought a new phone yesterday.,He bought a new phone yesterday.
afdd8bcd-0ea9-4472-b20c-1cc3d7e37acc,The service at the hotel was terrible.,The service at the hotel was terrible
ba65482a-57bf-4e85-ab0e-0f38a5428557,The product exceeded my expectations.,The product exceeded my expectations.
81b1c3c3-da68-423a-9554-70c5def1b72c,I am planning to travel next month.,I am planning to travel next month. It was a memorable experience overall.
bddb0139-db81-41c2-bbb2-591a8fc33891,She completed her assignment on time.,She completed her assignment on time
947ceb85-10e1-4f3e-9e64-8d5e94b2b761,I need help with my machine learning project.,I need help with my machine learning project. It was a memorable experience overall.
873f180d-5524-4155-8aab-04ca5f7d6387,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
036cc83d-a123-4031-8ec9-d5bbb316a701,I need help with my machine learning project.,I need help with my
d5e42a93-04ed-43ce-b877-a76cccb7c35a,The weather is cold and gloomy today.,The weather is cold and gloomy today. It was a memorable experience overall.
ccccc983-dae1-4559-a8af-3fddfab325ee,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
b50186f9-a7f6-477a-9aa1-3c963e5ae3e5,He bought a new phone yesterday.,He bought a new phone yesterday.
185decf4-8237-4667-b8fd-aebdd0fc0612,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
952aa65f-bea4-4aec-8813-67f612de5faa,The food in that restaurant was delicious.,The food in that restaurant was delicious. This happened recently and I felt it was worth mentioning.
01abf5ee-2f91-4844-9f8c-5db450a94452,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
64b5e55e-83d9-4351-ae5d-251e7c7dbc5d,The weather is cold and gloomy today.,The weather is chilly and dark today.
6c9f0404-a50b-40e2-bf8f-d194568f78a4,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
727c5649-dc18-42a5-92ef-6746b8613e8b,The product exceeded my expectations.,The product exceeded my expectations. It was a memorable experience overall.
b6a83fd6-344c-4999-9f82-2ed19fd4fd28,The service at the hotel was terrible.,The service at the hotel was very disappointing.
5feadabf-2415-4491-b6a9-c0456d22e65b,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
331c64d1-c449-4916-aa51-5b4e9c3e852a,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
8b464584-4321-41ec-857a-7225ef8c5494,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
96148ba9-bb5d-4603-ad69-07b47b2e5923,She completed her assignment on time.,"In summary, She completed her assignment on time."
933ee16d-10cb-4e98-bb13-5bc790d70eeb,I am planning to travel next month.,I am planning to travel next month.
745b0629-eec1-43f6-b35e-63ad9b3bfc4e,I need help with my machine learning project.,I need help with my
4bcee2d4-dcc2-4674-80a1-a1ba767d0f86,The movie was fantastic and enjoyable.,The movie was fantastic and
56f3f447-aa19-4ad2-93f6-74e3eae7d112,The product exceeded my expectations.,The product exceeded my expectations
a5502e15-7573-4363-8dc8-3d53895dd064,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
5cf4a51f-3ce2-4bcf-a9b3-c63d82f02db1,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
7180984e-3cd4-40e2-b80d-cec759f2191c,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
ebcbdd78-e21b-4f6b-8248-071e32afb741,I need help with my machine learning project.,I need help with my machine learning project.
50d56b96-7300-485c-a305-00a806d3b5df,The product exceeded my expectations.,The product exceeded my expectations.
007c66e5-0edc-44ec-b8da-20e1cf2a19cc,The laptop battery drains very quickly.,The laptop battery drains very
3c458d81-f0fa-45d0-8ac3-c1193848065e,The weather is cold and gloomy today.,The weather is cold and
094011ae-ef4d-4008-9725-832d2fadd849,The laptop battery drains very quickly.,The laptop battery drains very quickly.
4bf9c981-0db2-4634-ad0c-fad109495555,The product exceeded my expectations.,The product was better than expected.
c040ae0b-df5a-4669-8e8c-0d8a378cb2f6,She completed her assignment on time.,She completed her assignment on time.
01e43c28-6166-447f-bbad-1cde6c763309,The product exceeded my expectations.,The product exceeded my expectations
5640eb40-207d-4529-956c-99847047d833,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
9cbb214f-3656-4431-8b29-040c899b1547,I need help with my machine learning project.,I need help with my
45052c86-9b59-4411-b9f9-a495463fbbe1,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
23f5c692-a23b-4d82-9af2-1a7470a65007,The weather is cold and gloomy today.,The weather is cold and
8823f17d-18d3-4ded-8bb5-c6481282990b,She completed her assignment on time.,"In summary, She completed her assignment on time."
8c63ce3e-9b99-40b8-8c6e-b6000784f80f,I am planning to travel next month.,I am planning to travel next month.
bd05163d-3052-4d80-b5ec-624521ca0fab,The laptop battery drains very quickly.,The laptop battery runs out fast.
8336e405-bef2-47e5-b5e2-5ca425f8eada,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
3ad1b7d9-1741-43ed-9ea2-73f443e1083b,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
c7419fc9-6b7d-43eb-8bef-d4f77d5bba08,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
14fca269-ac33-4c51-9ad1-5789f20b8b5b,The laptop battery drains very quickly.,The laptop battery drains very
3ee8c7f5-a927-415a-aa6f-97d84f38055d,The movie was fantastic and enjoyable.,The movie was amazing and fun.
dc292912-ea08-4a4d-83af-67d905f49240,The product exceeded my expectations.,The product exceeded my expectations. It was a memorable experience overall.
23151f59-41c3-42d0-869d-efe7fa361c12,The weather is cold and gloomy today.,The weather is chilly and dark today.
f0e352ba-5d5c-43a9-a2f1-7ca632c6a289,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
ee059eab-f113-4c87-8c42-bbd1cb9e1148,I am planning to travel next month.,I am planning to travel
3802d69f-99fc-40eb-9e1d-55e2eefa88da,The product exceeded my expectations.,The product exceeded my expectations.
7d176a73-81de-4ed3-bfc9-4b1e292103cf,The movie was fantastic and enjoyable.,The movie was amazing and fun.
c9c342f6-ce81-4531-9047-982fdc54b06e,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
7396e6a3-723a-436e-b88b-755c948f9d07,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
eb9dc603-9c0b-45fa-bb06-a7a32bbb4945,The service at the hotel was terrible.,The service at the hotel
53900e75-8a9f-4e01-ae70-59b4841d06ef,The food in that restaurant was delicious.,The food in that restaurant was delicious. It was a memorable experience overall.
ea472220-a167-495f-a7d2-8c12f63a13a1,The weather is cold and gloomy today.,The weather is cold and gloomy today.
009d7f88-6453-4a68-a35c-2b317701b548,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
8065abd2-bf52-4caa-a1b5-57020bddc211,The movie was fantastic and enjoyable.,The movie was fantastic and
c0347cbe-8334-47c7-b39f-18840a4c56d1,The product exceeded my expectations.,The product exceeded my expectations. It was a memorable experience overall.
401418a8-f5be-4ae7-972b-e8e4b3d5a34c,The weather is cold and gloomy today.,The weather is cold and gloomy today
4a598887-958f-4d2a-ad4d-ca3d47958d72,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
99a98f59-88eb-484e-b7d3-129d0ae6e809,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
a4b0ddf1-5736-4bac-ab3e-fe954b2b8e75,He bought a new phone yesterday.,He bought a new phone
c5191e9f-db94-42e5-8ac0-8b668973044e,The weather is cold and gloomy today.,The weather is cold and gloomy today
6b875af7-b963-4f1b-80f6-36c3996d9673,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
e02c6a40-7ef7-4c48-80e3-a82d9be8cd74,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
bc49414c-201a-40ef-990d-eb4ffa98ee77,She completed her assignment on time.,She completed her assignment on time
2f09811c-afe4-43ce-a3c2-8e4f23fdc93c,The product exceeded my expectations.,The product exceeded my expectations.
f8cebec9-28e1-4143-b79b-fba35a6893ea,She completed her assignment on time.,She completed her assignment on time.
fc5d4704-878e-4f84-9460-688b8e0090fd,The movie was fantastic and enjoyable.,The movie was fantastic and
d87229de-a468-4730-8289-dd98f35209a0,The product exceeded my expectations.,The product exceeded my expectations.
1a06af30-b716-40b8-8143-83aa536d8196,The movie was fantastic and enjoyable.,The movie was amazing and fun.
9b41ac59-225d-4033-ba2c-0b2164600a89,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
ea03eb14-3691-45bf-8bed-c5e0bbacd083,The laptop battery drains very quickly.,The laptop battery drains very
20dd27df-a43e-4cca-81f3-971fb1831e6a,I need help with my machine learning project.,I need help with my machine learning project.
a939065a-c0be-48ef-8d63-3516abc09efe,The movie was fantastic and enjoyable.,"In summary, The movie proved to be fantastic and enjoyable."
7900a3cc-6135-46dd-adc3-e00c652183c7,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
5643ac0a-f4e6-40ac-9a66-8ebe5d4df48f,The food in that restaurant was delicious.,The food in that restaurant was tasty.
f85077be-8444-43e6-a9fb-5f43b0e6578c,He bought a new phone yesterday.,He bought a new phone yesterday.
2752f206-f651-479b-9ef8-41f904681999,The product exceeded my expectations.,The product exceeded my expectations.
ff2b03ec-3a30-4140-9381-2a71d18a6eb2,The laptop battery drains very quickly.,The laptop battery drains very
caa467e2-153e-4c2a-923f-4dd2b25382f7,The laptop battery drains very quickly.,The laptop battery drains very quickly
5798bb9f-1faa-4272-83ec-6678ab2ce645,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
4b24ffff-f181-4958-b065-826b040b06c0,I need help with my machine learning project.,I need help with my machine learning project. It was a memorable experience overall.
458f36d5-98c9-4041-a0bf-0bf2102e2816,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
0e86c3cf-c1be-4ea3-855b-a25aad3241b6,I need help with my machine learning project.,I need help with my machine learning project. It was a memorable experience overall.
400a9453-d1d4-49f5-83b5-3e1bd345e8c7,The movie was fantastic and enjoyable.,"In summary, The movie proved to be fantastic and enjoyable."
50c02ae0-54e1-4d27-896c-6164be988692,I am planning to travel next month.,I am planning to travel next month
8cb47145-5db5-4776-94ea-d155995261a8,The service at the hotel was terrible.,The service at the hotel was terrible. It was a memorable experience overall.
7f77d90d-898d-4737-8a63-70b484055017,The product exceeded my expectations.,The product exceeded my expectations.
61a4e7f3-7e3f-49d1-a66d-263dc3664de5,The food in that restaurant was delicious.,The food in that restaurant was delicious
c49f432a-b994-437d-9135-094ece3528f7,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
ddc48883-d40f-4ccf-b73b-629f63ac1c67,I am planning to travel next month.,I am planning to travel next month.
9b1e62f9-2c89-48b5-b529-28356a14a04a,I am planning to travel next month.,I am planning to travel next month.
1616d3d0-d464-48ce-8dfc-00c884a60c10,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
4d7343ba-f74f-424e-bf91-9174d47a28b1,The product exceeded my expectations.,The product exceeded my expectations.
a2d5332a-a349-4933-b202-4cb83082afd4,The service at the hotel was terrible.,The service at the hotel
2a177749-9ccd-42e6-b8e6-209d4ce23f6b,The weather is cold and gloomy today.,The weather is cold and gloomy today
b619014e-306f-418e-b2b4-b8504b628a45,The service at the hotel was terrible.,The service at the hotel was really super bad.
137fba36-4ac7-41a3-9891-c941fa01bcaf,I am planning to travel next month.,I am planning to travel
9a346e52-d8df-430e-853e-d599041d6352,The food in that restaurant was delicious.,The food in that restaurant was tasty.
80861c61-4c10-4554-9604-7a21e5a6e338,She completed her assignment on time.,She completed her assignment on time. This happened recently and I felt it was worth mentioning.
a01a695d-ae71-41fb-b307-430bd9fd57b8,The service at the hotel was terrible.,The service at the hotel was very disappointing.
141dce0e-5e7a-4045-a64f-7a942b165231,I am planning to travel next month.,I am planning to travel next month
1d755dcf-7d03-45f9-9392-2cd6dcefb71c,She completed her assignment on time.,She completed her assignment on time.
5583427a-de03-4fcc-b4cc-f95283fae6ef,She completed her assignment on time.,She completed her assignment on time.
80dbaeb4-18df-4efe-a326-af7fa1db07cb,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
9fe73e27-a87d-4d5f-9a2e-c16078ba0fec,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
374f3d83-1033-4254-b5a9-c98bbc6492e5,The service at the hotel was terrible.,The service at the hotel was terrible
ec740175-fbec-4e31-81a9-942ce57faad0,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
c3f0bddc-25cf-4491-8cf2-650779db383b,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
9187df26-5af9-407d-9a80-e44af49eb7c6,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
2628d3f9-94da-415c-99f3-a30ec59a1412,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
a78542f6-25a6-4088-b2aa-6e06f271b739,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
bc6a68d5-db59-45d5-b38d-c6431b38e3b8,The weather is cold and gloomy today.,The weather is cold and gloomy today. This happened recently and I felt it was worth mentioning.
2d271da1-4be3-488b-a529-31696833f1a2,The service at the hotel was terrible.,The service at the hotel was very disappointing.
0dba3bff-db31-418d-92e9-99b1531927fd,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
e9312e84-d8e2-4d64-be04-09c43b7b7b5f,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
521d0224-8c33-4252-9601-9e62a7ee7d08,She completed her assignment on time.,She completed her assignment on time.
f6bb12a5-e03f-4cb4-8a2e-fe717edaf659,The weather is cold and gloomy today.,The weather is cold and gloomy today. This happened recently and I felt it was worth mentioning.
4584d449-4dd8-4740-8c21-da4e007c2a16,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
ccee9a6e-102c-4fa4-bf8a-8cb61264ea09,The service at the hotel was terrible.,The service at the hotel was very disappointing.
1039a77a-2fd9-4754-88c2-ba610f9feeb8,The movie was fantastic and enjoyable.,The movie was fantastic and
a9c8a80a-4620-40ae-aafc-0fade010f39d,I am planning to travel next month.,I am planning to travel
575a9c87-d7f9-4421-994f-2deefd3884b6,The food in that restaurant was delicious.,The food in that restaurant was tasty.
d7b87ed0-09bb-4eea-91e1-d10d00eea8b9,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
95868a50-58e4-4496-9690-fd9e2f19a897,The service at the hotel was terrible.,The service at the hotel was terrible. This happened recently and I felt it was worth mentioning.
03e461c4-cd9a-43b7-bac8-fe4c0dc46754,The product exceeded my expectations.,"In summary, The product exceeded my expectations."
02de661e-9c22-4140-b50d-cd964b65c601,The service at the hotel was terrible.,The service at the hotel was really super bad.
39f2f0ae-df80-496b-a3bf-f00b500d3cf2,I need help with my machine learning project.,"In summary, I need help with my machine learning project."
f04d7981-f6c3-4c4e-9c8b-2dc9042c1a7c,The product exceeded my expectations.,The product exceeded my expectations.
e791d18c-8635-47fc-bccc-0b9f7d01b612,He bought a new phone yesterday.,He bought a new phone yesterday.
7f73bbfe-7e05-4273-968a-5e8c0bb6b082,I need help with my machine learning project.,"In summary, I need help with my machine learning project."
7a3ca172-7a04-4c6f-8a5b-d9a3ff84b01b,The laptop battery drains very quickly.,"In summary, The laptop battery drains very quickly."
a233346c-7864-43cf-a1de-226b43933fc7,The food in that restaurant was delicious.,The food in that restaurant was delicious. It was a memorable experience overall.
ddae9845-c8d3-49d3-83e0-16b354b87bf6,I need help with my machine learning project.,I need help with my machine learning project.
fd8dbf6c-cfba-49b3-b74c-6845d13ccd32,The food in that restaurant was delicious.,The food in that restaurant was delicious. It was a memorable experience overall.
ba05c677-ea85-4745-9831-f7f3b2e85471,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
205bcbc4-9a78-4f5f-b840-b0f5f8ab9d86,The food in that restaurant was delicious.,The food in that restaurant was delicious. It was a memorable experience overall.
e9329889-531c-4791-8534-fe71a8641ac6,The laptop battery drains very quickly.,The laptop battery drains very quickly
d9e0e4ee-ea9d-4e4a-a857-9a89efb2b294,The weather is cold and gloomy today.,The weather is cold and gloomy today.
87fc419a-51c6-43ba-98b7-728c3b1abe5e,I am planning to travel next month.,I am planning to travel
9b65a20b-8480-486f-a293-d073daa23277,The weather is cold and gloomy today.,The weather is cold and gloomy today
377e61d2-8560-47d3-bc38-cf466731a61e,The laptop battery drains very quickly.,The laptop battery drains very quickly.
b1f84981-57f5-45d1-81e5-c6a9f825450a,The weather is cold and gloomy today.,The weather is chilly and dark today.
43d4c781-851e-4243-b8b0-6c7adc3bedfa,He bought a new phone yesterday.,He bought a new phone yesterday.
35eaff19-6aab-4f29-a36b-e820713e5e47,The laptop battery drains very quickly.,The laptop battery runs out fast.
b959dfb8-03be-425e-8608-cc92316546f3,The food in that restaurant was delicious.,The food in that restaurant was tasty.
7086dd57-40ea-4fd6-8f92-0e8513a99803,I need help with my machine learning project.,I need help with my
7501d01b-2e63-4b5b-91f0-60cbfb3a3ad1,She completed her assignment on time.,She completed her assignment on time. This happened recently and I felt it was worth mentioning.
a19e62a7-524f-4da6-96aa-f5e4114b4dd2,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
b629cd00-2bac-432b-9d61-72ad349a878e,The weather is cold and gloomy today.,The weather is cold and
2312c83e-ded7-4c49-8b90-97e98b9a4881,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
30556cd0-96eb-4f57-b4ec-99057a641e85,I need help with my machine learning project.,I need help with my machine learning project
1db6c611-50f5-4d37-924f-f8462fd00c10,She completed her assignment on time.,She completed her assignment on time. This happened recently and I felt it was worth mentioning.
6f7ac4d9-e6ae-44cf-8c3d-7a11fd03883b,The service at the hotel was terrible.,The service at the hotel
be0c256d-d8f3-4e58-833c-efd7f502ac40,The food in that restaurant was delicious.,The food in that restaurant was delicious. It was a memorable experience overall.
7de38abe-1548-4aad-adcc-7e85b60eaa6a,The weather is cold and gloomy today.,The weather is cold and gloomy today. It was a memorable experience overall.
cff463bc-2db4-4d52-8a91-1ddd15463360,The laptop battery drains very quickly.,The laptop battery drains very
fb82b9f2-4eaf-4832-907d-b6bd73d99ea1,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
d9a11534-10a3-4da7-a924-a815af13bbec,The weather is cold and gloomy today.,The weather is cold and
bd6d8288-ca89-4097-b4ae-d201bc67b2bb,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
b424f064-48f6-487b-bba8-328a778fd594,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
5251003a-4294-4e91-a8b9-2374bda9a28a,She completed her assignment on time.,"In summary, She completed her assignment on time."
dfcd2efe-3d53-4dd2-8d10-e2fcfaa440cc,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
92049bbd-f1af-478e-af00-149c1336ffc0,I am planning to travel next month.,I am planning to travel next month
309a03bc-806d-46e2-a9c4-d54569d67f31,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
3da3f6fd-d8d4-4d67-8c77-b0ec922e276d,The laptop battery drains very quickly.,"In summary, The laptop battery drains very quickly."
1c0c74e3-eaf9-4013-8edb-633ec523b3d5,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
cf65b4db-382d-49c7-b050-64d5730fbcdf,The product exceeded my expectations.,The product exceeded my expectations. It was a memorable experience overall.
d66566ff-db51-4d29-be14-67cc52fb3c79,The product exceeded my expectations.,The product exceeded my expectations.
eeb77ef4-6d36-458d-829a-d7b007472c33,He bought a new phone yesterday.,He bought a new phone yesterday. This happened recently and I felt it was worth mentioning.
f56168a2-ac0b-43b9-96b5-718efba7e841,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
88d6b4fc-970c-442b-aac4-a064f87956e8,I need help with my machine learning project.,"In summary, I need help with my machine learning project."
b9b272dd-afd7-43b7-8865-a47a4bac4451,She completed her assignment on time.,She completed her assignment on time. This happened recently and I felt it was worth mentioning.
212b47d5-3c5d-413d-9cfd-b906cd9fc11e,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
f401c679-92e4-4df2-8578-1f42367bbdf1,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
65dc7522-5441-469b-9e0c-a87edfa8090e,The service at the hotel was terrible.,The service at the hotel was terrible
0059be8b-3ac3-47d5-9609-de36dd0d568a,The weather is cold and gloomy today.,The weather is cold and gloomy today.
b0bd427a-88fc-43f2-8ff7-9a1412934b85,The service at the hotel was terrible.,The service at the hotel was really super bad.
1557f17c-6ccb-48a6-9e86-0f0aa31201b2,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
0f60931f-5c97-420a-819d-f35be2371dee,The weather is cold and gloomy today.,The weather is cold and
